current_top_category	current_material_family	sku_count	target_top_category	target_second_layer_family	decision	confidence	manual_judgment	next_action	examples
包装覆盖周转	泡沫双面胶	2	包装覆盖周转	胶带标签	合并	高	泡沫双面胶是胶带类包装或粘贴耗材，基材为泡沫。	合并到胶带标签，第三层保留泡沫双面胶并维护宽度、厚度、品牌。	CHEM-000044 泡沫双面胶 基材：泡沫；类型：双面胶；CHEM-000083 泡沫双面胶 基材：泡沫；特征：厚
包装覆盖周转	水桶	2	包装覆盖周转	容器周转箱	合并	高	水桶是容器类周转物料，目标容器周转箱已包含水桶。	合并到容器周转箱，第三层保留水桶并维护容量、材质。	ADMIN-000004 水桶 规格：未注明；MAT-000158 水桶 材质：304；配置：支架；容量：1T
包装覆盖周转	PET条码不干胶标签	2	包装覆盖周转	胶带标签	合并	高	PET条码不干胶标签是包装或仓储标识标签，属于胶带标签族。	合并到胶带标签，第三层保留不干胶标签并维护材质、尺寸、每卷数量。	CHEM-000128 PET条码不干胶标签 材质：哑银PET；尺寸：40mm*25mm；每卷：1200张；CHEM-000129 PET条码不干胶标签 材质：哑银PET；尺寸：30mm*10mm；每卷：5000张
包装覆盖周转	保鲜膜	1	包装覆盖周转	覆盖材料	合并	中	保鲜膜是薄膜覆盖材料，当前包装覆盖口径可由覆盖材料承接。	合并到覆盖材料，第三层保留保鲜膜并维护宽度、长度、厚度。	MAT-000027 保鲜膜 规格：大卷
包装覆盖周转	玻璃纸	1	包装覆盖周转	覆盖材料	合并	中	玻璃纸用于包覆或覆盖，数量少，适合并入覆盖材料。	合并到覆盖材料，第三层保留玻璃纸并维护尺寸、材质。	MAT-000029 玻璃纸 类型：玻璃纸
包装覆盖周转	缠绕膜	1	包装覆盖周转	覆盖材料	合并	高	缠绕膜是包装覆盖薄膜，目标覆盖材料已包含缠绕膜。	合并到覆盖材料，第三层保留缠绕膜并维护宽度、重量、颜色。	MAT-000062 缠绕膜 颜色：透明；宽度：50cm；重量：5KG
包装覆盖周转	带盖方桶	1	包装覆盖周转	容器周转箱	合并	高	带盖方桶是带盖容器，属于容器周转箱族。	合并到容器周转箱，第三层保留方桶并维护容量、材质、带盖配置。	MAT-000165 带盖方桶 材质：牛筋；容量：6L；配置：带盖 地点备注:蕰川路
包装覆盖周转	带盖周转箱	1	包装覆盖周转	容器周转箱	合并	高	带盖周转箱是周转箱配置变体，带盖为规格属性。	合并到容器周转箱，第三层保留周转箱并维护尺寸、带盖配置。	MAT-000220 带盖周转箱 特征：加厚；配置：带盖；尺寸：830*580*500
包装覆盖周转	定制集装袋	1	包装覆盖周转	包装袋/吨袋	合并	高	定制集装袋是大包装袋，定制尺寸和载重进入规格。	合并到包装袋/吨袋，第三层保留集装袋并维护尺寸、载重、层数。	MAT-000098 定制集装袋 定制：是；尺寸：4*4米；载重：4T；结构：双层
包装覆盖周转	封箱胶带	1	包装覆盖周转	胶带标签	合并	高	封箱胶带是包装封箱用胶带，符合胶带标签目标族。	合并到胶带标签，第三层保留封箱胶带并维护宽度、长度。	CHEM-000101 封箱胶带 类型：封箱带
包装覆盖周转	海绵双面胶	1	包装覆盖周转	胶带标签	合并	高	海绵双面胶是双面胶的基材变体，属于胶带标签。	合并到胶带标签，第三层保留海绵双面胶并维护厚度、宽度。	CHEM-000039 海绵双面胶 基材：海绵；类型：双面胶
包装覆盖周转	集装袋	1	包装覆盖周转	包装袋/吨袋	合并	高	集装袋是大承重包装袋，与吨袋同族管理。	合并到包装袋/吨袋，第三层保留集装袋并维护载重、尺寸。	MAT-000077 集装袋 载重：1.5T
包装覆盖周转	马夹袋	1	包装覆盖周转	包装袋/吨袋	合并	高	马夹袋是小型包装袋，属于包装袋/吨袋族。	合并到包装袋/吨袋，第三层保留马夹袋并维护尺寸、材质。	MAT-000170 马夹袋 类型：马夹袋
包装覆盖周转	美纹纸	1	包装覆盖周转	胶带标签	合并	高	美纹纸在现场通常按遮蔽胶带使用，属于胶带标签族。	合并到胶带标签，第三层保留美纹纸并维护宽度、颜色。	CHEM-000031 美纹纸 颜色：黄色；宽度：5cm
包装覆盖周转	泡沫棉双面胶	1	包装覆盖周转	胶带标签	合并	高	泡沫棉双面胶是双面胶基材变体，应归胶带标签。	合并到胶带标签，第三层保留泡沫棉双面胶并维护品牌、宽度、厚度。	CHEM-000145 泡沫棉双面胶 品牌：3M；宽度：10mm；基材：泡沫棉
包装覆盖周转	气泡膜	1	包装覆盖周转	覆盖材料	合并	中	气泡膜是缓冲包装材料，目标覆盖材料 include_terms 已包含气泡膜。	合并到覆盖材料，第三层保留气泡膜；若数量增长可评估缓冲包装族。	MAT-000026 气泡膜 特征：加厚
包装覆盖周转	汽油桶	1	包装覆盖周转	容器周转箱	合并	中	汽油桶是油品容器，目标容器周转箱已包含汽油桶但需注意危化用途。	合并到容器周转箱，第三层保留汽油桶并维护容量、材质和安全要求。	TOOL-000070 汽油桶 容量：20L；用途：汽油
包装覆盖周转	全树脂基碳带	1	包装覆盖周转	胶带标签	复核	中	全树脂基碳带是标签打印耗材，和不干胶标签配套，但目标族未明确碳带。	暂归胶带标签，建议目标族定义补充碳带等标签打印耗材。	MAT-000187 全树脂基碳带 进口：是；类型：全树脂基；宽度：90mm；长度：300米
包装覆盖周转	蛇皮袋	1	包装覆盖周转	包装袋/吨袋	合并	高	蛇皮袋是编织袋俗称，属于包装袋类。	合并到包装袋/吨袋，第三层统一编织袋或保留蛇皮袋别名。	MAT-000169 蛇皮袋 类型：蛇皮袋
包装覆盖周转	收纳箱	1	包装覆盖周转	容器周转箱	合并	高	收纳箱是容器类周转物料，尺寸和容量进入规格。	合并到容器周转箱，第三层保留收纳箱并维护尺寸。	MAT-000092 收纳箱 尺寸：85*65；规格：大
包装覆盖周转	塑料箱	1	包装覆盖周转	容器周转箱	合并	高	塑料箱是周转或收纳容器，材质为塑料。	合并到容器周转箱，第三层保留塑料箱并维护容量、尺寸。	MAT-000107 塑料箱 规格：大；型号/规格：75
包装覆盖周转	透明收纳箱	1	包装覆盖周转	容器周转箱	合并	高	透明收纳箱是收纳箱透明度变体，属于容器周转箱。	合并到容器周转箱，第三层统一收纳箱并维护透明度、容量。	MAT-000250 透明收纳箱 颜色/透明度：透明；容量：80L
包装覆盖周转	整理箱	1	包装覆盖周转	容器周转箱	合并	高	整理箱是收纳周转容器，属于容器周转箱族。	合并到容器周转箱，第三层保留整理箱并维护尺寸、带盖情况。	MAT-000157 整理箱 尺寸：800*800*600；配置：带盖
包装覆盖周转	纸箱	1	包装覆盖周转	容器周转箱	合并	高	纸箱是包装容器，目标容器周转箱已包含纸箱。	合并到容器周转箱，第三层保留纸箱并维护尺寸、承重。	MAT-000063 纸箱 规格：70*50
包装覆盖周转	自封袋	1	包装覆盖周转	包装袋/吨袋	合并	高	自封袋是小型包装袋，属于包装袋/吨袋族。	合并到包装袋/吨袋，第三层保留自封袋并维护规格、材质。	MAT-000025 自封袋 规格：10#
