current_top_category	current_material_family	sku_count	target_top_category	target_second_layer_family	decision	confidence	manual_judgment	next_action	examples
化工胶粘涂料	油漆	6	化工胶粘涂料	油漆涂料	合并	高	旧族“油漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。	合并到“油漆涂料”，第三层保留“油漆”，后续治理颜色、容量、类型、适用基材和品牌型号。	CHEM-000007 调和油漆 颜色：铁红；CHEM-000008 调和油漆 颜色：白色；类型：调和油漆；CHEM-000120 油漆 品牌：立邦；颜色：蓝色；包装：18kg；CHEM-000123 油漆 品牌：立邦；颜色：中黄；包装：18KG
化工胶粘涂料	乳胶漆	3	化工胶粘涂料	油漆涂料	合并	高	旧族“乳胶漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。	合并到“油漆涂料”，第三层保留“乳胶漆”，后续治理颜色、容量、类型、适用基材和品牌型号。	CHEM-000141 防水乳胶漆 品牌：立邦；特性：防水；包装：18KG；CHEM-000142 防水乳胶漆 品牌：立邦；颜色：白色；特性：防水；包装：18KG；CHEM-000144 内墙乳胶漆 品牌：立邦；系列：云净；特性：抗甲醛；用途：内墙；包装：5L
化工胶粘涂料	喷漆	2	化工胶粘涂料	油漆涂料	合并	高	旧族“喷漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。	合并到“油漆涂料”，第三层保留“喷漆”，后续治理颜色、容量、类型、适用基材和品牌型号。	CHEM-000009 喷漆 品牌：三和；颜色：黄色；CHEM-000010 喷漆 品牌：三和；颜色：天蓝色
化工胶粘涂料	地坪漆底漆	2	化工胶粘涂料	油漆涂料	合并	高	旧族“地坪漆底漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。	合并到“油漆涂料”，第三层保留“地坪漆底漆”，后续治理颜色、容量、类型、适用基材和品牌型号。	CHEM-000029 地坪漆底漆 品牌/系列：好地坪漆；类型：底漆；CHEM-000033 地坪漆底漆 品牌/系列：好地坪漆；类型：底漆；包装：20KG
化工胶粘涂料	金属漆	1	化工胶粘涂料	油漆涂料	合并	高	旧族“金属漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。	合并到“油漆涂料”，第三层保留“金属漆”，后续治理颜色、容量、类型、适用基材和品牌型号。	CHEM-000135 金属漆 品牌：立邦；包装：18KG；用途：金属
化工胶粘涂料	涂料	1	化工胶粘涂料	油漆涂料	合并	高	旧族“涂料”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。	合并到“油漆涂料”，第三层保留“涂料”，后续治理颜色、容量、类型、适用基材和品牌型号。	CHEM-000002 涂料 品牌：立邦；系列：5合1；特征：环保
化工胶粘涂料	外墙漆	1	化工胶粘涂料	油漆涂料	合并	高	旧族“外墙漆”是油漆、喷漆、乳胶漆或配套涂料，品牌、颜色、包装和用途应作为 SKU 属性，符合“油漆涂料”。	合并到“油漆涂料”，第三层保留“外墙漆”，后续治理颜色、容量、类型、适用基材和品牌型号。	CHEM-000032 外墙漆 品牌：立邦；用途：外墙
化工胶粘涂料	地坪漆底漆固化剂	1	化工胶粘涂料	油漆涂料	合并	中	旧族“地坪漆底漆固化剂”是地坪漆体系的配套固化剂，虽不是面漆本体，但采购和使用必须跟涂料体系绑定，暂归“油漆涂料”更利于治理。	合并到“油漆涂料”，第三层保留固化剂名称；后续补齐配套漆型、组分、包装和配比。	CHEM-000030 地坪漆底漆固化剂 用途：地坪漆底漆固化剂
化工胶粘涂料	地坪漆面漆固化剂	1	化工胶粘涂料	油漆涂料	合并	中	旧族“地坪漆面漆固化剂”是地坪漆体系的配套固化剂，虽不是面漆本体，但采购和使用必须跟涂料体系绑定，暂归“油漆涂料”更利于治理。	合并到“油漆涂料”，第三层保留固化剂名称；后续补齐配套漆型、组分、包装和配比。	CHEM-000028 地坪漆面漆固化剂 用途：地坪漆面漆固化剂
化工胶粘涂料	密封胶	6	化工胶粘涂料	胶粘密封	合并	高	旧族“密封胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“密封胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000026 588密封胶 型号：588；CHEM-000082 管片密封胶 用途：管片密封；CHEM-000094 聚氨酯密封胶 品牌：普赛达；容量：600mL；CHEM-000096 聚氨酯密封胶 品牌：普赛达；材料：聚氨酯
化工胶粘涂料	胶水	4	化工胶粘涂料	胶粘密封	合并	高	旧族“胶水”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“胶水”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000003 502胶水 类型：502；CHEM-000045 胶水 型号：101；CHEM-000098 PVC胶水 品牌：公元；包装：1KG；用途：PVC粘接；CHEM-000153 PVC胶水 用途：PVC粘接
化工胶粘涂料	聚氨酯堵漏剂	4	化工胶粘涂料	胶粘密封	合并	高	旧族“聚氨酯堵漏剂”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“聚氨酯堵漏剂”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000001 聚氨酯堵漏剂 包装规格：20kg；CHEM-000041 聚氨酯堵漏剂 材质：聚氨酯；类型：油性；CHEM-000042 聚氨酯堵漏剂 材质：聚氨酯；类型：水性；CHEM-000131 聚氨酯堵漏剂 材料：聚氨酯；用途：堵漏；包装：20KG
化工胶粘涂料	玻璃胶	3	化工胶粘涂料	胶粘密封	合并	高	旧族“玻璃胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“玻璃胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000025 玻璃胶 颜色：白色；CHEM-000070 玻璃胶 颜色：白色；类型：玻璃胶；CHEM-000156 玻璃胶 品牌：道康宁
化工胶粘涂料	螺纹锁固胶	2	化工胶粘涂料	胶粘密封	合并	高	旧族“螺纹锁固胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“螺纹锁固胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000106 螺纹锁固胶 品牌：乐泰；型号：243；CHEM-000151 螺纹锁固胶 品牌：乐泰；型号：243
化工胶粘涂料	发泡胶	2	化工胶粘涂料	胶粘密封	合并	高	旧族“发泡胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“发泡胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000005 发泡胶 品牌：雨虹；特性：高倍；CHEM-000152 发泡胶 类型：发泡胶
化工胶粘涂料	AB胶	2	化工胶粘涂料	胶粘密封	合并	高	旧族“AB胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“AB胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000022 AB胶 品牌/型号：卡夹特；类型：AB胶；CHEM-000104 AB胶 品牌：三和；类型：AB胶
化工胶粘涂料	502瞬干胶	1	化工胶粘涂料	胶粘密封	合并	高	旧族“502瞬干胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“502瞬干胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000066 502瞬干胶 型号/俗称：502
化工胶粘涂料	发泡剂	1	化工胶粘涂料	胶粘密封	合并	高	旧族“发泡剂”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“发泡剂”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	MAT-000126 发泡剂 品类：发泡剂
化工胶粘涂料	管片强力胶	1	化工胶粘涂料	胶粘密封	合并	高	旧族“管片强力胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“管片强力胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000051 管片强力胶 用途：管片；类型：强力胶
化工胶粘涂料	厚双面胶	1	化工胶粘涂料	胶粘密封	合并	高	旧族“厚双面胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“厚双面胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000046 厚双面胶 类型：双面胶；特征：厚
化工胶粘涂料	胶粘剂	1	化工胶粘涂料	胶粘密封	合并	高	旧族“胶粘剂”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“胶粘剂”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000069 胶粘剂 品牌：东泰；型号：S1-5910；进口：是
化工胶粘涂料	聚氨酯堵漏副剂	1	化工胶粘涂料	胶粘密封	合并	高	旧族“聚氨酯堵漏副剂”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“聚氨酯堵漏副剂”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	MAT-000137 聚氨酯堵漏副剂 材料：聚氨酯；用途：堵漏；组分：副剂
化工胶粘涂料	聚氨酯堵漏主剂	1	化工胶粘涂料	胶粘密封	合并	高	旧族“聚氨酯堵漏主剂”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“聚氨酯堵漏主剂”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	MAT-000136 聚氨酯堵漏主剂 材料：聚氨酯；用途：堵漏；组分：主剂
化工胶粘涂料	聚氨酯泡沫填缝剂	1	化工胶粘涂料	胶粘密封	合并	高	旧族“聚氨酯泡沫填缝剂”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“聚氨酯泡沫填缝剂”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	SPARE-000143 聚氨酯泡沫填缝剂 材质：聚氨酯泡沫；用途：填缝
化工胶粘涂料	泡沫填缝剂	1	化工胶粘涂料	胶粘密封	合并	高	旧族“泡沫填缝剂”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“泡沫填缝剂”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	MAT-000014 泡沫填缝剂 类型：泡沫填缝剂
化工胶粘涂料	双面胶	1	化工胶粘涂料	胶粘密封	合并	高	旧族“双面胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“双面胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000027 双面胶 类型：双面胶
化工胶粘涂料	双面胶带	1	化工胶粘涂料	胶粘密封	合并	高	旧族“双面胶带”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“双面胶带”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000130 双面胶带 品牌：3M；宽度：35mm
化工胶粘涂料	速凝型堵漏剂	1	化工胶粘涂料	胶粘密封	合并	高	旧族“速凝型堵漏剂”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“速凝型堵漏剂”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000149 速凝型堵漏剂 品牌：牛元；特性：速凝型
化工胶粘涂料	万能胶	1	化工胶粘涂料	胶粘密封	合并	高	旧族“万能胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“万能胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000036 万能胶 类型：万能胶
化工胶粘涂料	植筋胶	1	化工胶粘涂料	胶粘密封	合并	高	旧族“植筋胶”用于粘接、锁固、填缝、堵漏或密封，功能与二级族“胶粘密封”一致，容量、组分和适用材料应作为规格。	合并到“胶粘密封”，第三层保留“植筋胶”，后续补齐类型、容量、颜色、固化方式、组分和适用材料。	CHEM-000038 植筋胶 类型：注射式
化工胶粘涂料	防锈润滑剂	5	化工胶粘涂料	润滑防锈	合并	高	旧族“防锈润滑剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“防锈润滑剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000006 防锈润滑剂 品牌/型号：WD-40；容量：500；CHEM-000054 防锈润滑剂 品牌/型号：WD-40；CHEM-000059 防锈润滑剂 品牌/型号：WD-40；功能：除锈润滑；CHEM-000061 防锈润滑剂 品牌/型号：WD-40；功能：除锈
化工胶粘涂料	齿轮油	3	化工胶粘涂料	润滑防锈	合并	高	旧族“齿轮油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“齿轮油”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000037 齿轮油 型号：HL-20；CHEM-000067 齿轮油 类型：齿轮油；包装：20L；CHEM-000095 齿轮油 品牌：长城；包装：18L
化工胶粘涂料	除锈剂	3	化工胶粘涂料	润滑防锈	合并	高	旧族“除锈剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“除锈剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000134 除锈剂 品牌：WD40；容量：500mL；CHEM-000137 除锈剂 品牌：陶喜；容量：450mL；CHEM-000146 除锈剂 品牌：WD40；容量：350mL
化工胶粘涂料	润滑脂	2	化工胶粘涂料	润滑防锈	合并	高	旧族“润滑脂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“润滑脂”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000060 润滑脂 俗称：黄油；CHEM-000092 润滑脂 品牌：克虏伯；型号：NB52
化工胶粘涂料	钢丝绳润滑脂	1	化工胶粘涂料	润滑防锈	合并	高	旧族“钢丝绳润滑脂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“钢丝绳润滑脂”，后续补齐型号/牌号、容量、粘度等级和适用设备。	METAL-000103 钢丝绳润滑脂 品牌：伍尔特；用途：钢丝绳；容量：500mL
化工胶粘涂料	钢丝绳专用剂	1	化工胶粘涂料	润滑防锈	合并	高	旧族“钢丝绳专用剂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“钢丝绳专用剂”，后续补齐型号/牌号、容量、粘度等级和适用设备。	METAL-000096 钢丝绳专用剂 进口：是；包装：5kg；用途：钢丝绳
化工胶粘涂料	高温润滑脂	1	化工胶粘涂料	润滑防锈	合并	高	旧族“高温润滑脂”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“高温润滑脂”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000136 高温润滑脂 类型：高温黄油；包装：16KG
化工胶粘涂料	机油	1	化工胶粘涂料	润滑防锈	合并	高	旧族“机油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“机油”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000081 机油 品牌：道达尔；牌号：46#；包装：20L
化工胶粘涂料	气动油	1	化工胶粘涂料	润滑防锈	合并	高	旧族“气动油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“气动油”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000148 气动油 品牌：卡仕顿；等级：特级；容量：250mL
化工胶粘涂料	清洗机专用油	1	化工胶粘涂料	润滑防锈	合并	高	旧族“清洗机专用油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“清洗机专用油”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000090 清洗机专用油 用途：清洗机
化工胶粘涂料	润滑油	1	化工胶粘涂料	润滑防锈	合并	高	旧族“润滑油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“润滑油”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000058 润滑油 品牌：摩力克；型号：D321R
化工胶粘涂料	液压油	1	化工胶粘涂料	润滑防锈	合并	高	旧族“液压油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“液压油”，后续补齐型号/牌号、容量、粘度等级和适用设备。	MAT-000149 液压油 进口：是；包装：10L
化工胶粘涂料	油雾器专用油	1	化工胶粘涂料	润滑防锈	合并	高	旧族“油雾器专用油”用于润滑、防锈、除锈或设备油品保养，核心规格是容量、粘度、牌号和适用设备，符合“润滑防锈”。	合并到“润滑防锈”，第三层保留“油雾器专用油”，后续补齐型号/牌号、容量、粘度等级和适用设备。	CHEM-000065 油雾器专用油 用途：油雾器
化工胶粘涂料	重油污清洗剂	3	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“重油污清洗剂”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“重油污清洗剂”，后续补齐容量、用途、成分、安全要求和适用对象。	ADMIN-000007 重油污清洗剂 品牌：宝雅；用途：重油污；ADMIN-000010 重油污清洗剂 用途：去重油污；CHEM-000016 重油污清洗剂 用途：重油污清洗
化工胶粘涂料	除胶剂	2	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“除胶剂”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“除胶剂”，后续补齐容量、用途、成分、安全要求和适用对象。	CHEM-000004 除胶剂 品牌：得力；容量：500ML；CHEM-000154 除胶剂 类型：除胶剂
化工胶粘涂料	松香水	2	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“松香水”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“松香水”，后续补齐容量、用途、成分、安全要求和适用对象。	CHEM-000012 松香水 类型：稀释剂/清洗剂；CHEM-000109 松香水 包装：12KG；类型：松香水
化工胶粘涂料	脱漆剂	2	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“脱漆剂”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“脱漆剂”，后续补齐容量、用途、成分、安全要求和适用对象。	CHEM-000019 脱漆剂 类型：高效脱漆剂；CHEM-000150 脱漆剂 类型：脱漆剂
化工胶粘涂料	丙酮	1	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“丙酮”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“丙酮”，后续补齐容量、用途、成分、安全要求和适用对象。	MAT-000152 丙酮 包装：10kg
化工胶粘涂料	除污剂	1	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“除污剂”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“除污剂”，后续补齐容量、用途、成分、安全要求和适用对象。	ADMIN-000050 除污剂 用途：重油污；包装：30KG
化工胶粘涂料	电力清洗剂	1	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“电力清洗剂”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“电力清洗剂”，后续补齐容量、用途、成分、安全要求和适用对象。	CHEM-000020 电力清洗剂 用途：电力设备清洗
化工胶粘涂料	电子清洗剂	1	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“电子清洗剂”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“电子清洗剂”，后续补齐容量、用途、成分、安全要求和适用对象。	CHEM-000071 电子清洗剂 用途：电子元件清洗
化工胶粘涂料	泡沫清洗剂	1	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“泡沫清洗剂”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“泡沫清洗剂”，后续补齐容量、用途、成分、安全要求和适用对象。	CHEM-000155 泡沫清洗剂 类型：泡沫清洗剂
化工胶粘涂料	油污清洗剂	1	化工胶粘涂料	清洗脱漆剂	合并	高	旧族“油污清洗剂”用于工业清洗、除胶、脱漆或溶剂清洁，区别于后勤清洁用品，符合“清洗脱漆剂”。	合并到“清洗脱漆剂”，第三层保留“油污清洗剂”，后续补齐容量、用途、成分、安全要求和适用对象。	CHEM-000062 油污清洗剂 功能：去油污
化工胶粘涂料	稀释剂	2	化工胶粘涂料	清洗脱漆剂	合并	中	旧族“稀释剂”是涂装配套溶剂，不形成涂层本体；目标表没有涂料辅剂族，按溶剂/清洗脱漆剂口径更合适。	合并到“清洗脱漆剂”，第三层保留稀释剂；后续如涂料辅剂数量增加可新增候选族。	CHEM-000103 稀释剂 品牌：立邦；包装：12KG；CHEM-000116 稀释剂 包装：12KG
化工胶粘涂料	四氟垫片	2	设备备件	密封垫片	移出	中	旧族“四氟垫片”是密封垫片或胶垫类零件，不是胶水、密封胶或涂料；当前目标表缺少密封垫片族，继续留在化工胶粘涂料会混淆。	移出到设备备件候选“密封垫片”；目标族表缺失，建议新增该二级族或明确归入密封过滤件。	SPARE-000098 四氟垫片 规格：55；材质：四氟/PTFE；FAST-000083 四氟垫片 定制：是；材质：四氟；规格：Φ450*440*2
化工胶粘涂料	胶垫	1	设备备件	密封垫片	移出	中	旧族“胶垫”是密封垫片或胶垫类零件，不是胶水、密封胶或涂料；当前目标表缺少密封垫片族，继续留在化工胶粘涂料会混淆。	移出到设备备件候选“密封垫片”；目标族表缺失，建议新增该二级族或明确归入密封过滤件。	CHEM-000088 胶垫 规格：50
化工胶粘涂料	快速接头胶垫	1	设备备件	密封垫片	移出	中	旧族“快速接头胶垫”是密封垫片或胶垫类零件，不是胶水、密封胶或涂料；当前目标表缺少密封垫片族，继续留在化工胶粘涂料会混淆。	移出到设备备件候选“密封垫片”；目标族表缺失，建议新增该二级族或明确归入密封过滤件。	CHEM-000087 快速接头胶垫 规格：63；适用：快速接头
化工胶粘涂料	抗盐膨润土	2	化工胶粘涂料	化工原料	复核	中	旧族“抗盐膨润土”是基础化工/矿物类材料，不属于油漆、胶粘、润滑或清洗四个现有目标族。	目标族表缺失，建议在化工胶粘涂料下新增“化工原料”或单列膨润土/无机化学品；本批先复核。	MAT-000146 抗盐膨润土 类型：抗盐膨润土；MAT-000251 抗盐膨润土 特性：抗盐
化工胶粘涂料	明矾	1	化工胶粘涂料	化工原料	复核	中	旧族“明矾”是基础化工/矿物类材料，不属于油漆、胶粘、润滑或清洗四个现有目标族。	目标族表缺失，建议在化工胶粘涂料下新增“化工原料”或单列膨润土/无机化学品；本批先复核。	MAT-000081 明矾 化学品：明矾
化工胶粘涂料	PAC污水处理剂	1	化工胶粘涂料	水处理剂	复核	中	旧族“PAC污水处理剂”是污水处理药剂，不属于涂料、胶粘、润滑或清洗剂，现有目标表没有水处理剂族。	目标族表缺失，建议在化工胶粘涂料下新增“水处理剂”；后续补齐含量、包装、用途和安全要求。	MAT-000129 PAC污水处理剂 类型：PAC；含量：28%
化工胶粘涂料	工业防潮剂	1	化工胶粘涂料	防潮材料	复核	中	旧族“工业防潮剂”用于工业防潮吸湿，和清洗剂、胶粘剂边界不同，现有目标表没有防潮材料族。	目标族表缺失，建议新增“防潮材料”候选族；本批先复核包装、成分和适用场景。	MAT-000162 工业防潮剂 用途：工业；包装：1KG
化工胶粘涂料	耦合剂	1	工具量具	检测耗材	移出	中	旧族“耦合剂”是检测仪器配套耗材，虽然是化学液体，但使用场景在检测/探伤，不属于化工胶粘涂料四个目标族。	移出到工具量具候选“检测耗材”；目标族表缺失，建议补充或明确并入测量工具配套耗材。	MAT-000174 耦合剂 容量：100mL
化工胶粘涂料	橡胶板	1	化工胶粘涂料	橡胶材料	复核	中	旧族“橡胶板”是橡胶片材/材料，不是胶粘密封剂或涂料；现有目标表没有橡胶材料族。	目标族表缺失，建议新增“橡胶材料”或按实际用途移入建筑材料/设备备件；本批先复核。	CHEM-000050 橡胶板 厚度：2cm
