batch_id	top_group	material_family	item_code	item_name	required_specs	optional_specs	stock_uom	aliases	quality_level	governance_note
batch_009	焊接切割	焊材	WELD-000004	焊条	型号：507；直径：3.2		件	507*3.2焊条	usable	缺失规格：包装重量；整理依据：包装重量缺失；直径单位按原始规格保留；导入口径：confirm_then_import；重分类：焊接耗材/焊条 -> 焊接切割/焊接耗材；分类置信度：high；样例均为电焊条，归焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000007	碳棒	直径：6mm		支	碳棒6MM	usable	缺失规格：规格；包装规格；整理依据：包装规格缺失；导入口径：confirm_then_import；重分类：焊接耗材/气刨耗材 -> 焊接切割/切割耗材；分类置信度：high；气刨碳棒为焊割切割耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：碳棒是碳弧气刨或焊割相关消耗材料，目标焊材包含碳棒。；下一步：合并到焊材，第三层保留碳棒并补直径、长度、材质、包装数量。
batch_009	焊接切割	焊材	WELD-000011	焊条	直径：3.2		件	3.2焊条；3.2电焊条	needs_review	缺失规格：材质；整理依据：材质/牌号/包装缺失，影响焊条SKU区分；导入口径：do_not_import_missing_specs；重分类：焊接耗材/焊材 -> 焊接切割/焊接耗材；分类置信度：high；样例均为电焊条，归焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000012	焊条	直径：5.0		件	5.0电焊条	needs_review	缺失规格：型号；规格；材质；包装重量；适用工艺；整理依据：牌号、包装缺失，无法区分焊条SKU；导入口径：do_not_import_missing_specs；重分类：焊接耗材/焊材 -> 焊接切割/焊接耗材；分类置信度：high；样例均为电焊条，归焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000013	焊条	直径：4.0		件	4.0电焊条	needs_review	缺失规格：型号；规格；材质；包装重量；适用工艺；整理依据：牌号、包装缺失，无法区分焊条SKU；导入口径：do_not_import_missing_specs；重分类：焊接耗材/焊材 -> 焊接切割/焊接耗材；分类置信度：high；样例均为电焊条，归焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000037	焊条	直径：2.5mm；包装重量：20kg		件	2.5焊条20公斤	needs_review	缺失规格：材质；整理依据：焊条牌号/材质缺失，无法区分焊条SKU；导入口径：do_not_import_missing_specs；重分类：焊割耗材/焊材 -> 焊接切割/焊接耗材；分类置信度：high；样例均为电焊条，归焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000038	焊条	直径：3.2mm；包装重量：20kg		件	3.2焊条20公斤	needs_review	缺失规格：材质；整理依据：焊条牌号/材质缺失，无法区分焊条SKU；导入口径：do_not_import_missing_specs；重分类：焊割耗材/焊材 -> 焊接切割/焊接耗材；分类置信度：high；样例均为电焊条，归焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000039	药芯焊丝	直径：1.2mm；类型：药芯焊丝		件	1.2药芯焊丝	needs_review	缺失规格：包装重量；整理依据：牌号/包装重量缺失，无法区分焊丝SKU；导入口径：do_not_import_missing_specs；重分类：焊割耗材/焊材 -> 焊接切割/焊接耗材；分类置信度：high；药芯焊丝为焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊丝和药芯焊丝均为焊接材料，不应单独作为第二层族。；下一步：合并到焊材，第三层保留焊丝、药芯焊丝并补牌号、直径、包装重量。
batch_009	焊接切割	焊材	WELD-000044	焊条	直径：3.2mm		件	3.2焊条	needs_review	缺失规格：包装重量；整理依据：牌号、包装重量缺失；导入口径：do_not_import_missing_specs；重分类：焊割耗材/焊材 -> 焊接切割/焊接耗材；分类置信度：high；样例均为电焊条，归焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000045	药芯焊丝	品牌：大西洋；类型：药芯；直径：1.2		盘	大西洋药芯焊丝1.2	needs_review	缺失规格：材质；整理依据：牌号/重量/适用材质缺失，会影响焊丝SKU区分；导入口径：do_not_import_missing_specs；重分类：焊接材料/焊丝 -> 焊接切割/焊接耗材；分类置信度：high；药芯焊丝为焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊丝和药芯焊丝均为焊接材料，不应单独作为第二层族。；下一步：合并到焊材，第三层保留焊丝、药芯焊丝并补牌号、直径、包装重量。
batch_009	焊接切割	焊材	WELD-000049	碳棒	直径：8mm		盒	碳棒8mm	needs_review	缺失规格：长度；整理依据：长度/每盒数量缺失，会影响碳棒SKU区分；导入口径：do_not_import_missing_specs；重分类：焊接材料/气刨耗材 -> 焊接切割/切割耗材；分类置信度：high；气刨碳棒为焊割切割耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：碳棒是碳弧气刨或焊割相关消耗材料，目标焊材包含碳棒。；下一步：合并到焊材，第三层保留碳棒并补直径、长度、材质、包装数量。
batch_009	焊接切割	焊材	WELD-000051	焊条	品牌：大西洋；牌号：422；直径：2.5		箱	大西洋422型2.5焊条	needs_review	缺失规格：执行标准；整理依据：每箱重量/执行标准缺失，会影响焊条按箱采购的SKU区分；导入口径：do_not_import_missing_specs；重分类：焊接材料/焊条 -> 焊接切割/焊接耗材；分类置信度：high；样例均为电焊条，归焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000052	焊条	品牌：大西洋；牌号：422；直径：3.2		箱	大西洋422型3.2焊条	needs_review	缺失规格：执行标准；整理依据：每箱重量/执行标准缺失，会影响焊条按箱采购的SKU区分；导入口径：do_not_import_missing_specs；重分类：焊接材料/焊条 -> 焊接切割/焊接耗材；分类置信度：high；样例均为电焊条，归焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000056	不锈钢焊条	材质：不锈钢；直径：Φ2.5		包	不锈钢焊条Φ2.5	needs_review	缺失规格：型号；规格；包装重量；适用工艺；整理依据：牌号/每包重量缺失，会影响焊条SKU区分；导入口径：do_not_import_missing_specs；重分类：焊接材料/焊条 -> 焊接切割/焊接耗材；分类置信度：high；不锈钢焊条属于焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	焊接切割	焊材	WELD-000064	碳钢焊条	品牌：大西洋；型号：422；直径：3.2		箱	大西洋422型3.2焊条	usable	缺失规格：执行标准；整理依据：每箱重量/执行标准缺失；导入口径：confirm_then_import；重分类：焊接材料/焊条 -> 焊接切割/焊接耗材；分类置信度：high；碳钢焊条为焊接耗材。；二级物料族人工预览：合并 -> 焊接切割/焊材；置信度：高；判断：焊条是典型焊接材料，目标二级族焊材承接焊条、焊丝、碳棒等。；下一步：合并到焊材，第三层保留焊条并补牌号、直径、材质、包装重量。
batch_009	设备备件	泵类配件	CHEM-000091	高压清洗机滤网	规格：25mm；部件：滤网		个	25MM高压清洗剂滤网	needs_review	缺失规格：型号；精度；整理依据：适配型号/过滤精度缺失，无法稳定区分滤网SKU；导入口径：do_not_import_missing_specs；重分类：清洗设备/高压清洗机配件 -> 设备备件/通用机械备件；分类置信度：high；滤网为高压清洗机配件，旧化工编码明显错误。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：中；判断：高压清洗机滤网是清洗机设备配件，虽然有过滤功能，但适配设备属性强，目标表泵类配件含高压水枪滤芯示例。；下一步：合并到泵类配件，第三层名称为高压清洗机滤网；若作为通用滤芯采购再转密封过滤件。
batch_009	设备备件	泵类配件	CHEM-000093	清洗剂泵头	品牌：黑猫；用途：清洗剂；部件：泵头		个	黑猫清洗剂泵头	needs_review	缺失规格：型号；整理依据：适配型号/接口缺失，无法稳定区分泵头SKU；导入口径：do_not_import_missing_specs；重分类：清洗设备/配件 -> 设备备件/泵类备件；分类置信度：medium；清洗机泵头属于泵类设备备件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：高；判断：清洗剂泵头是泵的核心配件，属于泵类配件。；下一步：合并到泵类配件，补品牌、适配设备和接口规格。
batch_009	设备备件	泵类配件	MAT-000127	注浆枪头	类型：注浆枪头		个	注浆枪头	needs_review	缺失规格：规格；型号；材质；品牌；整理依据：接口/适配注浆枪缺失，无法稳定区分注浆枪头SKU；导入口径：do_not_import_missing_specs；重分类：堵漏注浆/注浆配件 -> 设备备件/通用机械备件；分类置信度：medium；注浆枪头是注浆设备配件，旧堵漏注浆口径过宽。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：中；判断：注浆枪头是注浆设备末端配件，目标表泵类配件包含枪头类；但需和普通焊割枪头区分。；下一步：合并到泵类配件，第三层名称保留注浆枪头，补适配设备和接口。
batch_009	设备备件	泵类配件	MAT-000131	高压清洗喷枪	用途：高压清洗；类型：喷枪		把	高压清洗喷枪	needs_review	缺失规格：型号；压力等级；整理依据：压力等级/接口/适配型号缺失，无法稳定区分高压清洗喷枪SKU；导入口径：do_not_import_missing_specs；重分类：清洗设备/高压清洗机配件 -> 设备备件/通用机械备件；分类置信度：high；喷枪为高压清洗机配件，归设备备件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：中；判断：高压清洗喷枪是高压清洗设备附件，不是焊割工具或普通工具枪。；下一步：合并到泵类配件，第三层名称保留高压清洗喷枪，补接口和适配压力。
batch_009	设备备件	泵类配件	MAT-000138	聚氨酯枪头	用途：聚氨酯注浆；部件：枪头		个	聚氨酯枪头	needs_review	缺失规格：规格；整理依据：规格/接口/适配设备缺失，无法稳定区分聚氨酯枪头SKU；导入口径：do_not_import_missing_specs；重分类：注浆设备/配件 -> 设备备件/通用机械备件；分类置信度：medium；聚氨酯注浆枪头是注浆设备配件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：中；判断：聚氨酯枪头用于注浆/喷涂类设备末端，目标表泵类配件的枪头口径可承接。；下一步：合并到泵类配件，补适用设备、接口、材质。
batch_009	设备备件	泵类配件	MAT-000139	注浆枪头	用途：注浆；部件：枪头		个	注浆枪头	needs_review	缺失规格：规格；整理依据：规格/接口/适配设备缺失，无法稳定区分注浆枪头SKU；导入口径：do_not_import_missing_specs；重分类：注浆设备/配件 -> 设备备件/通用机械备件；分类置信度：medium；注浆枪头是注浆设备配件，旧堵漏注浆口径过宽。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：中；判断：注浆枪头是注浆设备末端配件，目标表泵类配件包含枪头类；但需和普通焊割枪头区分。；下一步：合并到泵类配件，第三层名称保留注浆枪头，补适配设备和接口。
batch_009	设备备件	泵类配件	MAT-000253	高压清洗机喷嘴	角度：0度		只	高压清洗机喷咀0度；喷咀	needs_review	缺失规格：规格；压力等级；整理依据：接口规格/压力等级缺失，会影响喷嘴SKU区分；导入口径：do_not_import_missing_specs；重分类：清洗设备/清洗机配件 -> 设备备件/通用机械备件；分类置信度：high；喷嘴为高压清洗机配件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：高；判断：高压清洗机喷嘴是清洗机末端配件，属于泵/高压水枪相关配件。；下一步：合并到泵类配件，补角度、孔径、适配机型。
batch_009	设备备件	泵类配件	METAL-000099	铝合金枪头	规格：65；材质：铝合金；部件：枪头		套	65铝合金枪头	needs_review	缺失规格：厚度；长度；执行标准；整理依据：适配设备/接口缺失，无法稳定区分枪头SKU；导入口径：do_not_import_missing_specs；重分类：注浆设备/配件 -> 设备备件/通用机械备件；分类置信度：medium；枪头是注浆设备配件，旧注浆设备口径需归备件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：中；判断：铝合金枪头以设备末端部件命名，规格为变径枪头，适合先归泵类配件。；下一步：合并到泵类配件，后续按用途复核注浆、清洗或喷涂设备。
batch_009	设备备件	泵类配件	METAL-000118	组合枪头	材质：铝合金；规格：Φ100变65；类型：组合枪头		套	铝合金Φ100变65组合枪头	needs_review	缺失规格：厚度；长度；执行标准；整理依据：适配设备/接口缺失，会影响组合枪头SKU区分；导入口径：do_not_import_missing_specs；重分类：注浆设备/配件 -> 设备备件/通用机械备件；分类置信度：medium；组合枪头为注浆设备配件，归设备备件而非整机。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：中；判断：组合枪头是设备末端枪头部件，规格体现变径，适合先归泵类配件。；下一步：合并到泵类配件，后续按适用设备复核用途。
batch_009	设备备件	泵类配件	SPARE-000021	高压水枪过滤总成	适用设备：高压水枪；类型：过滤总成		套	高压水枪过滤总成	needs_review	缺失规格：型号；整理依据：适配型号缺失，无法区分清洗设备配件SKU；导入口径：do_not_import_missing_specs；重分类：设备备件/清洗设备配件 -> 设备备件/通用机械备件；分类置信度：high；过滤总成为高压水枪配套机械备件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：高；判断：高压水枪过滤总成是高压水枪设备的组合配件，目标表泵类配件已有高压水枪滤芯示例。；下一步：合并到泵类配件，补适用设备、总成组成和接口。
batch_009	设备备件	泵类配件	SPARE-000022	高压水枪滤芯	适用设备：高压水枪；类型：滤芯		个	高压水枪滤芯	needs_review	缺失规格：型号；整理依据：适配型号缺失，无法区分滤芯SKU；导入口径：do_not_import_missing_specs；重分类：设备备件/滤芯 -> 设备备件/通用机械备件；分类置信度：high；滤芯是高压水枪配套备件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：高；判断：高压水枪滤芯是高压水枪专用配件，目标表泵类配件明确包含。；下一步：合并到泵类配件，第三层名称保留高压水枪滤芯。
batch_009	设备备件	泵类配件	SPARE-000121	注浆泵连杆压力表	适配设备：注浆泵；部件：连杆压力表；量程：16MPa		件	注浆泵连杆压力表16MPa	needs_review	缺失规格：型号；精度；整理依据：适配型号/接口/精度缺失，可能影响压力表SKU区分；导入口径：do_not_import_missing_specs；重分类：注浆设备/配件 -> 设备备件/泵类备件；分类置信度：medium；注浆泵连杆压力表为泵设备配套备件。；二级物料族人工预览：复核 -> 设备备件/泵类配件；置信度：中；判断：该名称混合了注浆泵连杆和压力表，适配注浆泵属性明确，但压力表可能应属仪表类候选。；下一步：暂归泵类配件；复核实物后若为压力表总成，建议补充仪表/压力表候选族。
batch_009	设备备件	泵类配件	SPARE-000136	泥浆泵活塞	适配型号：BW-250；部件：活塞		只	泥浆泵活塞BW-250	usable	缺失规格：型号；材质；整理依据：材质/厂家缺失，按适配型号先建候选；导入口径：confirm_then_import；重分类：设备备件/泥浆泵配件 -> 设备备件/泵类备件；分类置信度：high；泥浆泵活塞属于泵类备件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：高；判断：泥浆泵活塞明确适配泵类设备，是泵类配件而非普通设备定制件。；下一步：合并到泵类配件，第三层名称保留泥浆泵活塞，补适配型号和材质。
batch_009	设备备件	泵类配件	SPARE-000137	泥浆泵活塞	适配型号：BW-150；部件：活塞		只	泥浆泵活塞BW-150	usable	缺失规格：型号；材质；整理依据：材质/厂家缺失，按适配型号先建候选；导入口径：confirm_then_import；重分类：设备备件/泥浆泵配件 -> 设备备件/泵类备件；分类置信度：high；泥浆泵活塞属于泵类备件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：高；判断：泥浆泵活塞明确适配泵类设备，是泵类配件而非普通设备定制件。；下一步：合并到泵类配件，第三层名称保留泥浆泵活塞，补适配型号和材质。
batch_009	设备备件	泵类配件	TOOL-000044	高压水枪	材质：金属；类型：高压水枪		支	金属高压水枪	needs_review	缺失规格：规格；整理依据：压力/接口规格缺失，影响高压水枪SKU区分；导入口径：do_not_import_missing_specs；重分类：工具器具/清洗工具 -> 工具量具/手动工具；分类置信度：medium；高压水枪是手持清洗工具，旧清洗工具可归手动工具。；二级物料族人工预览：移出 -> 设备备件/泵类配件；置信度：中；判断：高压水枪更像高压清洗或泵类设备配套枪头，不是量具，也不是普通手工具。；下一步：移到泵类配件复核，确认是否为清洗机水枪、喷枪或整机附件。
batch_009	设备备件	泵类配件	TOOL-000147	高压枪头	特征：加长；类型：高压枪头		个	加长高压枪头	needs_review	缺失规格：长度；整理依据：接口/长度/适配设备缺失，无法稳定区分高压枪头SKU；导入口径：do_not_import_missing_specs；重分类：工具备件/喷枪配件 -> 设备备件/通用机械备件；分类置信度：medium；高压枪头为喷枪或清洗设备配件，归通用机械备件。；二级物料族人工预览：合并 -> 设备备件/泵类配件；置信度：中；判断：高压枪头更像高压清洗/注浆设备末端配件，目标表泵类配件可暂承接枪头。；下一步：合并到泵类配件，后续按适配设备确认是清洗枪头还是注浆枪头。
batch_009	金属材料	钢筋/线材	MAT-000088	扎丝	类型：扎丝		卷	扎丝	needs_review	缺失规格：规格；型号；材质；品牌；整理依据：线径/每卷重量缺失，无法稳定区分扎丝SKU；导入口径：do_not_import_missing_specs；重分类：建筑材料/绑扎材料 -> 金属材料/金属丝网；分类置信度：high；扎丝是金属丝材，旧建筑绑扎材料按实物归类。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：扎丝用于绑扎，是金属线材类耗材，目标钢筋/线材已包含扎丝。；下一步：合并到钢筋/线材，第三层保留扎丝并维护直径、长度、包装。
batch_009	金属材料	钢筋/线材	METAL-000034	不锈钢丝网	材质：不锈钢		米	不锈钢铁丝网	needs_review	缺失规格：宽度；整理依据：网孔/丝径/宽度缺失，无法区分不锈钢丝网SKU；导入口径：do_not_import_missing_specs；重分类：五金备件/金属网 -> 金属材料/金属丝网；分类置信度：high；不锈钢丝网属于金属丝网原材料，旧五金备件不准。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：中；判断：不锈钢丝网是线材编织网，目标钢筋/线材 include_terms 已覆盖丝网。；下一步：合并到钢筋/线材，第三层保留不锈钢丝网并维护网孔、丝径。
batch_009	金属材料	钢筋/线材	METAL-000064	螺纹钢筋	直径：22mm		条	22钢筋	needs_review	缺失规格：材质；执行标准；长度；整理依据：材质/长度/执行标准缺失，可能影响钢筋SKU区分；导入口径：do_not_import_missing_specs；重分类：钢材/钢筋 -> 金属材料/钢筋；分类置信度：high；螺纹钢筋属于钢筋。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：螺纹钢筋与螺纹钢同口径，属于钢筋/线材。；下一步：合并到钢筋/线材，第三层统一螺纹钢筋。
batch_009	金属材料	钢筋/线材	METAL-000067	铁丝	材质：铁		kg	铁丝	needs_review	缺失规格：表面处理；整理依据：线径/表面处理缺失，无法唯一确定铁丝SKU；导入口径：do_not_import_missing_specs；重分类：五金耗材/金属丝 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；铁丝是金属线材，旧五金耗材不宜保留。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：铁丝是金属线材，目标钢筋/线材已包含铁丝。；下一步：合并到钢筋/线材，第三层保留铁丝并维护号数、直径、重量。
batch_009	金属材料	钢筋/线材	METAL-000098	铁扎丝	规格原文：500；材质：铁		卷	500铁扎丝	needs_review	缺失规格：规格；整理依据：线径/每卷重量缺失，规格500语义需确认；导入口径：do_not_import_missing_specs；重分类：建筑材料/绑扎材料 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；扎丝本质为铁丝线材，旧建筑材料过粗。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：铁扎丝是扎丝材质变体，属于金属线材。；下一步：合并到钢筋/线材，第三层保留扎丝并维护材质、规格。
batch_009	金属材料	钢筋/线材	METAL-000104	螺纹钢	规格：20E；长度：12米		吨	螺纹钢20E*12米	needs_review	缺失规格：材质；执行标准；整理依据：单位T按吨归一；20E含义/材质牌号/执行标准缺失；导入口径：do_not_import_missing_specs；重分类：钢材/螺纹钢 -> 金属材料/钢筋；分类置信度：high；螺纹钢按钢筋类金属材料归类。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：螺纹钢是钢筋类线材，规格和长度进入属性。；下一步：合并到钢筋/线材，第三层保留螺纹钢并维护直径、长度、材质。
batch_009	金属材料	钢筋/线材	METAL-000111	铁丝	规格：14#；材质：铁		KG	铁丝14#	needs_review	缺失规格：表面处理；整理依据：表面处理/线径换算缺失，会影响铁丝SKU区分；导入口径：do_not_import_missing_specs；重分类：五金耗材/金属丝 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；铁丝是金属线材，旧五金耗材不宜保留。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：铁丝是金属线材，目标钢筋/线材已包含铁丝。；下一步：合并到钢筋/线材，第三层保留铁丝并维护号数、直径、重量。
batch_009	金属材料	钢筋/线材	METAL-000163	铁丝	材质：铁；规格：12#		KG	铁丝12#	usable	缺失规格：表面处理；整理依据：表面处理/线径换算缺失；导入口径：confirm_then_import；重分类：五金耗材/金属丝 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；铁丝是金属线材，旧五金耗材不宜保留。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：铁丝是金属线材，目标钢筋/线材已包含铁丝。；下一步：合并到钢筋/线材，第三层保留铁丝并维护号数、直径、重量。
batch_009	金属材料	钢筋/线材	METAL-000166	铁丝	材质：铁；规格：14#		KG	铁丝14#	usable	缺失规格：表面处理；整理依据：表面处理/线径换算缺失；提示与同类候选可合并；导入口径：confirm_then_import；重分类：金属材料/铁丝 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；铁丝是金属线材，旧五金耗材不宜保留。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：铁丝是金属线材，目标钢筋/线材已包含铁丝。；下一步：合并到钢筋/线材，第三层保留铁丝并维护号数、直径、重量。
batch_009	金属材料	钢筋/线材	SPARE-000024	铁丝	规格：12号		KG	12号铁丝；12铁丝	needs_review	缺失规格：材质；整理依据：材质/镀锌与否缺失，可能影响铁丝SKU区分；导入口径：do_not_import_missing_specs；重分类：五金备件/金属丝材 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；铁丝是金属线材，旧五金耗材不宜保留。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：铁丝是金属线材，目标钢筋/线材已包含铁丝。；下一步：合并到钢筋/线材，第三层保留铁丝并维护号数、直径、重量。
batch_009	金属材料	钢筋/线材	SPARE-000025	铁丝	规格：14号		KG	14号铁丝；14铁丝	needs_review	缺失规格：材质；整理依据：材质/镀锌与否缺失，可能影响铁丝SKU区分；输入提示与其他记录同物料，单位按本行公斤保留；导入口径：do_not_import_missing_specs；重分类：五金备件/金属丝材 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；铁丝是金属线材，旧五金耗材不宜保留。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：铁丝是金属线材，目标钢筋/线材已包含铁丝。；下一步：合并到钢筋/线材，第三层保留铁丝并维护号数、直径、重量。
batch_009	金属材料	钢筋/线材	SPARE-000038	铁丝	规格：12#		KG	12#铁丝	usable	缺失规格：材质；整理依据：材质/是否镀锌未说明，按12#铁丝候选；导入口径：confirm_then_import；重分类：五金备件/金属丝材 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；铁丝是金属线材，旧五金耗材不宜保留。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：铁丝是金属线材，目标钢筋/线材已包含铁丝。；下一步：合并到钢筋/线材，第三层保留铁丝并维护号数、直径、重量。
batch_009	金属材料	钢筋/线材	SPARE-000039	铁丝	规格：14#		KG	14#铁丝	usable	缺失规格：材质；整理依据：材质/是否镀锌未说明，按14#铁丝候选；导入口径：confirm_then_import；重分类：五金备件/金属丝材 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；铁丝是金属线材，旧五金耗材不宜保留。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：铁丝是金属线材，目标钢筋/线材已包含铁丝。；下一步：合并到钢筋/线材，第三层保留铁丝并维护号数、直径、重量。
batch_009	金属材料	钢筋/线材	SPARE-000052	钢筋扎丝	长度：50cm；包装：5kg		件	50CM*5kg钢筋扎丝	needs_review	缺失规格：材质；整理依据：丝径、材质缺失，无法区分扎丝SKU；导入口径：do_not_import_missing_specs；重分类：五金备件/金属丝材 -> 金属材料/金属丝材；分类置信度：high；新建二级金属丝材；扎丝是金属线材，旧五金备件过泛。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：钢筋扎丝是用于钢筋绑扎的线材，属于钢筋/线材族。；下一步：合并到钢筋/线材，第三层保留扎丝并维护长度、包装。
batch_009	金属材料	钢筋/线材	SPARE-000059	扎丝	直径：1mm；颜色：黑色		米	1mm黑扎丝；黑扎丝	usable	缺失规格：材质；整理依据：材质/包装缺失；导入口径：confirm_then_import；重分类：五金备件/金属丝材 -> 金属材料/金属丝网；分类置信度：high；扎丝是金属丝材，旧建筑绑扎材料按实物归类。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：扎丝用于绑扎，是金属线材类耗材，目标钢筋/线材已包含扎丝。；下一步：合并到钢筋/线材，第三层保留扎丝并维护直径、长度、包装。
batch_009	金属材料	钢筋/线材	SPARE-000060	扎丝	直径：2mm；颜色：黑色		米	2mm黑扎丝；黑扎丝	usable	缺失规格：材质；整理依据：材质/包装缺失；导入口径：confirm_then_import；重分类：五金备件/金属丝材 -> 金属材料/金属丝网；分类置信度：high；扎丝是金属丝材，旧建筑绑扎材料按实物归类。；二级物料族人工预览：合并 -> 金属材料/钢筋/线材；置信度：高；判断：扎丝用于绑扎，是金属线材类耗材，目标钢筋/线材已包含扎丝。；下一步：合并到钢筋/线材，第三层保留扎丝并维护直径、长度、包装。
